Player,Content,Start Date,End Date,Tweet Date,fpl_id,GW,Likes,Followers,Comments,Verified
White,"This is me for Tomorrow Guys a no thrills Gw11 team 
Have a goodun  ☮️ 
#Fpl https://t.co/JEKBSZ2Kkb",2024-11-03,2024-11-09,Fri Nov 08 22:04:57 +0000 2024,24,11,22,808,1,False
White,"📊 - Player prices increase: #FPL

🔼 M.Salah £12.8m { Liverpool }
🔼 Aït-Nouri £4.7m { Wolves }
🔼 Strand Larsen £5.6m { Wolves }

📊 - Player prices decrease: 

🔽 Watkins £9.0M 
🔽 Madueke £6.4M 
🔽 White £6.2M 
🔽 Casadei £4.4M
 #FantasyPremierLeague https://t.co/NUvWilE4ZG",2024-11-03,2024-11-09,Mon Nov 04 06:49:56 +0000 2024,24,11,2,14,0,False
White,"Price falls 📉 (4)
🔴 White - £6.2m
🔴 Watkins - £9.0m
🔴 Casadei - £4.4m
🔴 Madueke - £6.4m

#FPL",2024-11-03,2024-11-09,Mon Nov 04 01:30:25 +0000 2024,24,11,0,327,0,False
White,"💰 FPL Daily Price Changes (2024-11-04)

📈 Risers:
⬆️ M.Salah #LIV £12.8m
⬆️ Strand Larsen #WOL £5.6m
⬆️ Aït-Nouri #WOL £4.7m

📉 Fallers:
⬇️ Watkins #AVL £9.0m
⬇️ Madueke #CHE £6.4m
⬇️ White #ARS £6.2m
⬇️ Casadei #CHE £4.4m

#FPL #GW11 #FPL_PriceChanges",2024-11-03,2024-11-09,Mon Nov 04 01:31:07 +0000 2024,24,11,2,322,1,False
White,"🔸 Zonal Table 

This Table highlights each flank containing Stats of Teams &amp; the Players likely to play in the area. Last 6 matches data. 

The table contains data of 8️⃣ Teams. WORST 5 ranks (White)

Now let's look at the fixtures in details 👇

#FPL #FPLCommunity https://t.co/ErKKOwfFao",2024-11-03,2024-11-09,Thu Nov 07 19:46:21 +0000 2024,24,11,21,7814,2,False
White,"#FPL Overnight Fallers:
⬇ Watkins £9.0M
⬇ Madueke £6.4M
⬇ White £6.2M
⬇ Casadei £4.4M",2024-11-03,2024-11-09,Mon Nov 04 08:31:25 +0000 2024,24,11,0,578,0,False
White,"#FPL Price Fallers

⬇ White #ARS £6.2m
⬇ Watkins #AVL £9m
⬇ Casadei #CHE £4.4m
⬇ Madueke #CHE £6.4m",2024-11-03,2024-11-09,Mon Nov 04 05:43:48 +0000 2024,24,11,0,1100,0,False
White,"#FPL - Price Decreases 📉
🔻White (ARS): £6.2
🔻Watkins (AVL): £9.0
🔻Casadei (CHE): £4.4
🔻Madueke (CHE): £6.4",2024-11-03,2024-11-09,Mon Nov 04 01:30:45 +0000 2024,24,11,1,48,0,False
White,"❗ PRICE FALLERS ❗

⬇️ Haaland:  £15.3M
⬇️ Watkins:  £9.0M
⬇️ Havertz:  £8.1M
⬇️ Solanke:  £7.6M
⬇️ Madueke:  £6.4M
⬇️ Barnes:  £6.4M
⬇️ White:  £6.2M
⬇️ Nkunku:  £5.9M
⬇️ Calvert-Lewin:  £5.9M
⬇️ Muniz:  £5.6M
⬇️ Adingra:  £5.3M
⬇️ Hutchinson:  £5.2M

#FPL",2024-11-03,2024-11-09,Mon Nov 04 17:23:52 +0000 2024,24,11,0,112,1,False
White,"#FPL Overnight Fallers:
⬇ Watkins £9.0M
⬇ Madueke £6.4M
⬇ White £6.2M
⬇ Casadei £4.4M
https://t.co/gbno5XAVxs",2024-11-03,2024-11-09,Mon Nov 04 01:37:15 +0000 2024,24,11,19,56100,0,False
White,"#FPL Price Fallers: 

Watkins - £9.0m 🔻
Madueke - £6.4m 🔻
White - £6.2m 🔻
Casadei - £4.4m 🔻

#FPLPriceChanges #FPLCommunity #FPL",2024-11-03,2024-11-09,Mon Nov 04 08:04:02 +0000 2024,24,11,0,1616,0,False
White,"Overnight price fallers
⬇️ Casadei MF CHE 4.4
⬇️ Madueke MF CHE 6.4
⬇️ Watkins FW AVL 9.0
⬇️ White DF ARS 6.2
#FPL #GW11
https://t.co/QYozCpLuE1",2024-11-03,2024-11-09,Mon Nov 04 07:30:02 +0000 2024,24,11,0,1565,0,False
White,"#FPL Overnight Fallers:
Watkins (£9.0M)
Madueke (£6.4M)
White (£6.2M)
Casadei (£4.4M)",2024-11-03,2024-11-09,Mon Nov 04 01:37:15 +0000 2024,24,11,295,104587,3,False
Saka,"GW11: Potential Moves (2 FTs)

Very tempted to mix it up... and if it goes to rat shit, there's always the WC.

Haaland &amp; Winks ↩️
↪️ Isak &amp; Saka

#FPL | #FPLcommunity | #GW11 https://t.co/3MueKNssKy",2024-11-03,2024-11-09,Wed Nov 06 22:03:01 +0000 2024,17,11,3,114,1,False
Saka,"Bukayo Saka 🤔 

Arsenal haven't been good lately but the fixtures get good again for Arsenal soon and Odegaard is back 👀

#fantasyfootball #PremierLeague #fantasypremierleague #fpl #fplteam #fplplayer #fplmanager #fplcommunity #fpltips #fplgraduates #fplteamselection #fplteam🤫 https://t.co/ir7n1zaJTx",2024-11-03,2024-11-09,Thu Nov 07 08:37:11 +0000 2024,17,11,1,49,0,False
Saka,"♠️Ace #FPL #GW11 🔝TOP ©️Captains♠️

💎Power (%):
🥇#Salah (22%)
🥈#Mbeumo (20%)
🥉#Wood (20%)

👍GOOD LUCK TO ALL👍
#BOU #LEI #ARS #LIV #AVL #MCI #BRE #MUN #BHA #NEW #CHE #NFO #CRY #SOU #EVE #TOT #FUL #WHU #IPS #WOL
#FPLCommunity #Saka #Palmer #Haaland #Welbeck #Cunha #Raul https://t.co/WgUqlh0Pxt",2024-11-03,2024-11-09,Fri Nov 08 10:54:59 +0000 2024,17,11,4,1291,1,False
Saka,"GW11
Another early Lock in 🔒 
🧢 Haaland (keeping the faith)
Palmer out Saka IN
ITB 1.7m/0 transfers
🌏 249k Good Luck all
#fpl #FPLCommunity https://t.co/GfOCNMaNac",2024-11-03,2024-11-09,Fri Nov 08 14:14:15 +0000 2024,17,11,27,17,3,False
Saka,"Dang, that FPL article is makin' my head spin!  Saka, Haaland, Salah - so many choices! #FPL #FantasyFootball #Transfers https://t.co/Owhv7gEJYV",2024-11-03,2024-11-09,Sun Nov 03 01:53:26 +0000 2024,17,11,0,57,0,False
Saka,"GW10 - 69 pts
Rank: 442k ↗️ 133K
Probably roll this week to have 2 FT after the IB to get Saka for Rogers and sell Solanke for better FWD Jackson/ Isak

#FPL  #FPLCommunity #GW10 https://t.co/P1Yr7gYrW2",2024-11-03,2024-11-09,Tue Nov 05 06:33:04 +0000 2024,17,11,11,840,0,False
Saka,"GW10 review
50pts
🌏2.8M➡️2.3M
1st green arrow in what feels like ages upto the lofty heights of 2.3M transfer looks pretty simple nextweek DCL➡️Cunha. Planning on taking Haaland out in the coming weeks and working towards a Saka/Palmer/Salah team.

#FPL #FPLCommunity #GW10 https://t.co/8wcci1TEx1",2024-11-03,2024-11-09,Mon Nov 04 22:14:15 +0000 2024,17,11,37,1525,1,False
